district,state,year,month,rain_total,rain_avg,temp_avg,soil,urban,well_depth,aquifer_type,gw_delta
Agar malwa,madhya pradesh,2025.0,12.0,0.0,0.0,17.293225806451613,2,0,200.0,3,-1.900374156545209
Alirajpur,madhya pradesh,2023.0,11.0,43.41,1.4469999999999998,22.277,2,0,60.97,1,-0.399464285714286
Alirajpur,madhya pradesh,2023.0,12.0,3.01,0.0970967741935483,20.40419354838709,2,0,60.97,1,-0.2334761904761904
Alirajpur,madhya pradesh,2024.0,1.0,1.27,0.0409677419354838,20.5458064516129,2,0,60.97,1,-0.2586263440860215
Alirajpur,madhya pradesh,2024.0,2.0,0.01,0.0003448275862068,23.72827586206897,2,0,60.97,1,-0.2889688940092165
Alirajpur,madhya pradesh,2024.0,3.0,0.2299999999999999,0.0074193548387096,27.252903225806453,2,0,60.97,1,-0.3524827188940094
Alirajpur,madhya pradesh,2024.0,4.0,6.37,0.2123333333333333,31.984666666666666,2,0,60.97,1,-0.4398387096774199
Alirajpur,madhya pradesh,2024.0,5.0,7.69,0.2480645161290322,35.130967741935486,2,0,60.97,1,-0.5098275862068959
Alirajpur,madhya pradesh,2024.0,6.0,136.07999999999998,4.536,32.291333333333334,2,0,60.97,1,-0.3676724137931035
Alirajpur,madhya pradesh,2024.0,7.0,393.9,12.706451612903225,27.605806451612903,2,0,60.97,1,0.7078225806451615
Alirajpur,madhya pradesh,2024.0,8.0,436.59,14.083548387096773,26.136451612903222,2,0,60.97,1,2.110350496277916
Alirajpur,madhya pradesh,2024.0,9.0,359.5,11.983333333333333,25.791,2,0,60.97,1,1.4442376373626375
Alirajpur,madhya pradesh,2024.0,10.0,47.6,1.535483870967742,25.46193548387097,2,0,60.97,1,-0.3628417487684729
Alirajpur,madhya pradesh,2024.0,11.0,0.0,0.0,20.893666666666668,2,0,60.97,1,-0.8712035809018568
Alirajpur,madhya pradesh,2024.0,12.0,3.75,0.1209677419354838,18.465483870967745,2,0,60.97,1,-0.5215354877081682
Alirajpur,madhya pradesh,2025.0,1.0,0.0,0.0,19.90838709677419,2,0,60.97,1,-0.4067436900106651
Alirajpur,madhya pradesh,2025.0,2.0,0.0,0.0,24.505357142857143,2,0,60.97,1,-0.3732183908045972
Alirajpur,madhya pradesh,2025.0,3.0,0.0,0.0,28.64161290322581,2,0,60.97,1,-0.4702011494252867
Alirajpur,madhya pradesh,2025.0,4.0,0.02,0.0006666666666666,32.593666666666664,2,0,60.97,1,-0.601866666666667
Alirajpur,madhya pradesh,2025.0,5.0,113.5,3.661290322580645,30.58258064516129,2,0,60.97,1,-0.5834363636363644
Alirajpur,madhya pradesh,2025.0,6.0,210.75,7.025,29.411,2,0,60.97,1,-0.1010636363636363
Alirajpur,madhya pradesh,2025.0,7.0,234.71,7.571290322580645,26.45258064516129,2,0,60.97,1,1.201474193548388
Alirajpur,madhya pradesh,2025.0,8.0,240.35,7.753225806451613,26.218387096774197,2,0,60.97,1,1.0738924731182786
Alirajpur,madhya pradesh,2025.0,9.0,252.45,8.415000000000001,25.308,2,0,60.97,1,1.107060606060606
Alirajpur,madhya pradesh,2025.0,10.0,117.23,3.781612903225807,24.181290322580644,2,0,60.97,1,-0.4972643097643097
Alirajpur,madhya pradesh,2025.0,11.0,6.67,0.2223333333333333,19.87633333333333,2,0,60.97,1,-0.2924474990454371
Alirajpur,madhya pradesh,2025.0,12.0,0.0,0.0,18.30483870967742,2,0,60.97,1,-0.5661252200150866
Anuppur,madhya pradesh,2023.0,11.0,8.23,0.2743333333333334,19.197666666666667,3,0,45.89,1,-0.604087837837838
Anuppur,madhya pradesh,2023.0,12.0,35.98,1.1606451612903226,16.105806451612903,3,0,45.89,1,-1.23175
Anuppur,madhya pradesh,2024.0,1.0,5.98,0.1929032258064516,15.869032258064516,3,0,45.89,1,-0.211758064516129
Anuppur,madhya pradesh,2024.0,2.0,17.880000000000003,0.6165517241379311,19.45206896551724,3,0,45.89,1,-0.1348847926267282
Anuppur,madhya pradesh,2024.0,3.0,46.23,1.491290322580645,24.073870967741936,3,0,45.89,1,-0.073179723502303
Anuppur,madhya pradesh,2024.0,4.0,19.5,0.65,29.86,3,0,45.89,1,-0.0819988479262683
Anuppur,madhya pradesh,2024.0,5.0,19.04,0.6141935483870967,33.03193548387097,3,0,45.89,1,-0.0985406403940878
Anuppur,madhya pradesh,2024.0,6.0,216.44,7.214666666666667,31.764333333333333,3,0,45.89,1,-0.0855172413793106
Anuppur,madhya pradesh,2024.0,7.0,326.51,10.532580645161293,26.837741935483876,3,0,45.89,1,0.0622959770114928
Anuppur,madhya pradesh,2024.0,8.0,520.54,16.791612903225804,25.497096774193547,3,0,45.89,1,3.8328796296296304
Anuppur,madhya pradesh,2024.0,9.0,196.59,6.553,25.261000000000003,3,0,45.89,1,0.6554001322751324
Anuppur,madhya pradesh,2024.0,10.0,12.27,0.3958064516129032,23.346129032258062,3,0,45.89,1,-0.8674722906403938
Anuppur,madhya pradesh,2024.0,11.0,0.02,0.0006666666666666,18.096,3,0,45.89,1,-1.8594093231162196
Anuppur,madhya pradesh,2024.0,12.0,11.92,0.384516129032258,16.570322580645165,3,0,45.89,1,-1.191642771804064
Anuppur,madhya pradesh,2025.0,1.0,0.12,0.0038709677419354,16.316774193548387,3,0,45.89,1,-0.3318789395624755
Anuppur,madhya pradesh,2025.0,2.0,0.0699999999999999,0.0024999999999999,21.60964285714286,3,0,45.89,1,-0.1461781609195398
Anuppur,madhya pradesh,2025.0,3.0,10.6,0.3419354838709677,25.943548387096776,3,0,45.89,1,-0.0681149425287372
Anuppur,madhya pradesh,2025.0,4.0,16.68,0.5559999999999999,30.44333333333333,3,0,45.89,1,-0.0694038461538451
Anuppur,madhya pradesh,2025.0,5.0,85.07,2.7441935483870967,30.998387096774195,3,0,45.89,1,-0.0795279720279715
Anuppur,madhya pradesh,2025.0,6.0,179.02,5.967333333333333,29.09466666666667,3,0,45.89,1,-0.0560489510489521
Anuppur,madhya pradesh,2025.0,7.0,580.84,18.73677419354839,25.716129032258067,3,0,45.89,1,3.183222704714641
Anuppur,madhya pradesh,2025.0,8.0,308.77,9.96032258064516,25.20258064516129,3,0,45.89,1,0.5976028921023362
Anuppur,madhya pradesh,2025.0,9.0,204.48,6.816,25.064666666666668,3,0,45.89,1,0.2669278996865198
Anuppur,madhya pradesh,2025.0,10.0,129.45,4.175806451612903,22.745483870967742,3,0,45.89,1,-0.1207231404958681
Anuppur,madhya pradesh,2025.0,11.0,6.67,0.2223333333333333,16.115666666666666,3,0,45.89,1,-0.9643380483153204
Anuppur,madhya pradesh,2025.0,12.0,0.0,0.0,12.97967741935484,3,0,45.89,1,-1.2245082864290184
Ashok nagar,madhya pradesh,2023.0,11.0,6.300000000000001,0.21,20.73033333333333,2,0,54.9,1,-0.2618205128205133
Ashok nagar,madhya pradesh,2023.0,12.0,15.42,0.4974193548387097,17.304193548387094,2,0,54.9,1,0.1909999999999998
Ashok nagar,madhya pradesh,2024.0,1.0,4.31,0.1390322580645161,16.295483870967743,2,0,54.9,1,-0.2193655913978487
Ashok nagar,madhya pradesh,2024.0,2.0,4.65,0.1603448275862069,20.297241379310343,2,0,54.9,1,-0.4150194660734145
Ashok nagar,madhya pradesh,2024.0,3.0,13.44,0.4335483870967742,25.260967741935485,2,0,54.9,1,-0.5228031145717473
Ashok nagar,madhya pradesh,2024.0,4.0,14.1,0.47,30.859666666666666,2,0,54.9,1,-0.2435618279569888
Ashok nagar,madhya pradesh,2024.0,5.0,4.840000000000001,0.1561290322580645,35.72483870967742,2,0,54.9,1,-1.5256317204301073
Ashok nagar,madhya pradesh,2024.0,6.0,131.26,4.375333333333333,34.827,2,0,54.9,1,-2.504701612903226
Ashok nagar,madhya pradesh,2024.0,7.0,329.49,10.628709677419357,28.798387096774192,2,0,54.9,1,5.811314516129032
Ashok nagar,madhya pradesh,2024.0,8.0,394.46,12.724516129032258,26.67258064516129,2,0,54.9,1,2.0016854838709675
Ashok nagar,madhya pradesh,2024.0,9.0,221.27,7.375666666666667,26.336666666666662,2,0,54.9,1,-0.0116465517241377
Ashok nagar,madhya pradesh,2024.0,10.0,3.69,0.1190322580645161,24.56903225806452,2,0,54.9,1,-0.8633453837597336
Ashok nagar,madhya pradesh,2024.0,11.0,0.0,0.0,19.476666666666667,2,0,54.9,1,-0.773508064516129
Ashok nagar,madhya pradesh,2024.0,12.0,16.14,0.5206451612903226,15.510967741935485,2,0,54.9,1,-0.4010333333333324
Ashok nagar,madhya pradesh,2025.0,1.0,18.09,0.5835483870967741,16.148709677419355,2,0,54.9,1,-0.1993295698924742
Ashok nagar,madhya pradesh,2025.0,2.0,0.01,0.0003571428571428,21.32642857142857,2,0,54.9,1,-0.2670478110599079
Ashok nagar,madhya pradesh,2025.0,3.0,0.01,0.0003225806451612,26.45387096774194,2,0,54.9,1,-0.5453715437788018
Ashok nagar,madhya pradesh,2025.0,4.0,3.39,0.113,32.07833333333333,2,0,54.9,1,-0.9214849833147936
Ashok nagar,madhya pradesh,2025.0,5.0,34.07,1.0990322580645162,33.942903225806454,2,0,54.9,1,-0.8552863300492604
Ashok nagar,madhya pradesh,2025.0,6.0,290.62,9.687333333333331,31.248,2,0,54.9,1,1.7088869047619042
Ashok nagar,madhya pradesh,2025.0,7.0,766.96,24.740645161290324,26.897419354838707,2,0,54.9,1,3.60022311827957
Ashok nagar,madhya pradesh,2025.0,8.0,222.56,7.179354838709678,26.517096774193547,2,0,54.9,1,0.0111532258064515
Ashok nagar,madhya pradesh,2025.0,9.0,143.73,4.791,26.229333333333333,2,0,54.9,1,-0.1441263440860214
Ashok nagar,madhya pradesh,2025.0,10.0,68.74,2.2174193548387096,23.330322580645163,2,0,54.9,1,-1.0311155913978496
Ashok nagar,madhya pradesh,2025.0,11.0,1.66,0.0553333333333333,17.887666666666668,2,0,54.9,1,-0.2265391705069124
Ashok nagar,madhya pradesh,2025.0,12.0,0.0,0.0,15.486774193548388,2,0,54.9,1,-1.0487933255269315
Balaghat,madhya pradesh,2023.0,11.0,30.09,1.003,20.616666666666667,3,0,11.0,1,-0.2558620689655169
Balaghat,madhya pradesh,2023.0,12.0,19.49,0.6287096774193549,17.985806451612902,3,0,11.0,1,-0.2692185761957728
Balaghat,madhya pradesh,2024.0,1.0,13.51,0.4358064516129032,18.203225806451613,3,0,11.0,1,-0.6719354838709681
Balaghat,madhya pradesh,2024.0,2.0,21.55,0.743103448275862,22.288275862068964,3,0,11.0,1,-1.1002252502780865
Balaghat,madhya pradesh,2024.0,3.0,22.11,0.7132258064516129,26.794193548387096,3,0,11.0,1,-0.6531752873563219
Balaghat,madhya pradesh,2024.0,4.0,46.88,1.5626666666666666,30.792666666666666,3,0,11.0,1,-0.3646695402298858
Balaghat,madhya pradesh,2024.0,5.0,40.32,1.3006451612903225,33.64290322580646,3,0,11.0,1,-0.3633815350389318
Balaghat,madhya pradesh,2024.0,6.0,182.39,6.079666666666666,31.83033333333333,3,0,11.0,1,-0.5820322580645154
Balaghat,madhya pradesh,2024.0,7.0,627.33,20.236451612903227,27.068387096774195,3,0,11.0,1,2.171548387096774
Balaghat,madhya pradesh,2024.0,8.0,335.68,10.828387096774192,25.77258064516129,3,0,11.0,1,3.1866240266963293
Balaghat,madhya pradesh,2024.0,9.0,340.65000000000003,11.355,25.706333333333337,3,0,11.0,1,0.0569942528735629
Balaghat,madhya pradesh,2024.0,10.0,30.72,0.990967741935484,24.523225806451613,3,0,11.0,1,-0.8310459770114944
Balaghat,madhya pradesh,2024.0,11.0,0.0,0.0,19.41133333333333,3,0,11.0,1,-0.7705373563218387
Balaghat,madhya pradesh,2024.0,12.0,11.92,0.384516129032258,18.43193548387097,3,0,11.0,1,-0.6505026881720424
Balaghat,madhya pradesh,2025.0,1.0,0.07,0.002258064516129,18.80967741935484,3,0,11.0,1,-0.81270461210344
Balaghat,madhya pradesh,2025.0,2.0,0.0,0.0,24.05678571428572,3,0,11.0,1,-1.0357171545531785
Balaghat,madhya pradesh,2025.0,3.0,0.7999999999999999,0.0258064516129032,28.08225806451613,3,0,11.0,1,-0.7822623267805353
Balaghat,madhya pradesh,2025.0,4.0,14.82,0.494,32.407000000000004,3,0,11.0,1,-0.6666310649984739
Balaghat,madhya pradesh,2025.0,5.0,83.44,2.6916129032258063,31.59032258064516,3,0,11.0,1,-0.7960598792490279
Balaghat,madhya pradesh,2025.0,6.0,229.93,7.664333333333333,29.631666666666668,3,0,11.0,1,-0.4091722741433035
Balaghat,madhya pradesh,2025.0,7.0,548.8199999999999,17.703870967741935,25.872258064516128,3,0,11.0,1,3.063845698924733
Balaghat,madhya pradesh,2025.0,8.0,254.09,8.196451612903227,26.056129032258063,3,0,11.0,1,2.034370967741935
Balaghat,madhya pradesh,2025.0,9.0,237.62,7.920666666666666,25.695666666666668,3,0,11.0,1,-0.1352500000000001
Balaghat,madhya pradesh,2025.0,10.0,109.66,3.5374193548387094,23.542580645161287,3,0,11.0,1,0.7338387096774195
Balaghat,madhya pradesh,2025.0,11.0,2.53,0.0843333333333333,17.956,3,0,11.0,1,-0.6740053763440859
Balaghat,madhya pradesh,2025.0,12.0,0.0,0.0,15.37741935483871,3,0,11.0,1,-1.8658333333333328
Barwani,madhya pradesh,2023.0,11.0,57.33,1.911,22.099666666666668,2,0,60.04,2,-0.0755559465165376
Barwani,madhya pradesh,2023.0,12.0,2.13,0.0687096774193548,19.97741935483871,2,0,60.04,2,0.0505287356321835
Barwani,madhya pradesh,2024.0,1.0,1.5799999999999998,0.0509677419354838,20.63387096774193,2,0,60.04,2,-0.2848279569892469
Barwani,madhya pradesh,2024.0,2.0,0.7000000000000001,0.0241379310344827,23.99310344827586,2,0,60.04,2,-0.3742352614015578
Barwani,madhya pradesh,2024.0,3.0,0.3199999999999999,0.0103225806451612,27.711935483870967,2,0,60.04,2,-0.6356840934371517
Barwani,madhya pradesh,2024.0,4.0,3.63,0.121,32.67733333333334,2,0,60.04,2,-0.4967526881720436
Barwani,madhya pradesh,2024.0,5.0,5.45,0.1758064516129032,35.513225806451615,2,0,60.04,2,-1.1947795698924724
Barwani,madhya pradesh,2024.0,6.0,153.55,5.118333333333334,31.742666666666665,2,0,60.04,2,-0.9970537634408608
Barwani,madhya pradesh,2024.0,7.0,316.14,10.198064516129032,27.453225806451613,2,0,60.04,2,2.3368924731182803
Barwani,madhya pradesh,2024.0,8.0,317.51,10.242258064516127,26.21548387096774,2,0,60.04,2,0.8591129032258058
Barwani,madhya pradesh,2024.0,9.0,259.07,8.635666666666667,25.673,2,0,60.04,2,0.8197446236559145
Barwani,madhya pradesh,2024.0,10.0,61.99,1.9996774193548388,25.175161290322578,2,0,60.04,2,0.5531586021505372
Barwani,madhya pradesh,2024.0,11.0,0.0,0.0,20.343,2,0,60.04,2,-0.0522419354838712
Barwani,madhya pradesh,2024.0,12.0,7.779999999999999,0.2509677419354838,18.138709677419357,2,0,60.04,2,-0.1209032258064519
Barwani,madhya pradesh,2025.0,1.0,0.0,0.0,19.531935483870967,2,0,60.04,2,-0.0720967741935476
Barwani,madhya pradesh,2025.0,2.0,0.0,0.0,24.72714285714286,2,0,60.04,2,-0.7257407407407408
Barwani,madhya pradesh,2025.0,3.0,0.0,0.0,28.861612903225808,2,0,60.04,2,0.7278700510855689
Barwani,madhya pradesh,2025.0,4.0,0.03,0.001,33.117333333333335,2,0,60.04,2,0.4040389139542375
Barwani,madhya pradesh,2025.0,5.0,100.19,3.231935483870968,30.836129032258064,2,0,60.04,2,0.0184446789267411
Barwani,madhya pradesh,2025.0,6.0,143.82,4.794,29.785,2,0,60.04,2,0.2501906682027646
Barwani,madhya pradesh,2025.0,7.0,146.83,4.736451612903227,26.72741935483871,2,0,60.04,2,0.7703547619047622
Barwani,madhya pradesh,2025.0,8.0,235.29,7.59,26.52258064516129,2,0,60.04,2,0.64839811827957
Barwani,madhya pradesh,2025.0,9.0,192.11,6.403666666666667,25.393,2,0,60.04,2,0.8948518817204301
Barwani,madhya pradesh,2025.0,10.0,88.7,2.861290322580645,24.20193548387097,2,0,60.04,2,0.0336965053763438
Barwani,madhya pradesh,2025.0,11.0,8.18,0.2726666666666666,19.802333333333333,2,0,60.04,2,-0.7651631720430108
Barwani,madhya pradesh,2025.0,12.0,0.0,0.0,18.02387096774193,2,0,60.04,2,0.2870583333333334
Betul,madhya pradesh,2023.0,11.0,65.78999999999999,2.193,20.676666666666662,2,0,145.0,3,-0.940361111111109
Betul,madhya pradesh,2023.0,12.0,5.17,0.1667741935483871,18.83709677419355,2,0,145.0,3,-2.132551075268818
Betul,madhya pradesh,2024.0,1.0,7.17,0.2312903225806451,19.23354838709677,2,0,145.0,3,-1.9524193548387103
Betul,madhya pradesh,2024.0,2.0,9.48,0.3268965517241379,23.663103448275866,2,0,145.0,3,-2.490923248053392
Betul,madhya pradesh,2024.0,3.0,8.66,0.2793548387096774,27.75709677419355,2,0,145.0,3,-1.080125139043382
Betul,madhya pradesh,2024.0,4.0,50.0,1.6666666666666667,31.169,2,0,145.0,3,-1.143147849462366
Betul,madhya pradesh,2024.0,5.0,22.62,0.7296774193548388,34.46741935483871,2,0,145.0,3,-0.6806424731182794
Betul,madhya pradesh,2024.0,6.0,153.21,5.107,31.185,2,0,145.0,3,1.0049758064516148
Betul,madhya pradesh,2024.0,7.0,527.36,17.011612903225807,26.7241935483871,2,0,145.0,3,1.2770403225806426
Betul,madhya pradesh,2024.0,8.0,297.43,9.59451612903226,25.508064516129032,2,0,145.0,3,1.456370967741936
Betul,madhya pradesh,2024.0,9.0,184.76,6.158666666666666,25.45433333333333,2,0,145.0,3,0.8355887096774168
Betul,madhya pradesh,2024.0,10.0,97.08,3.131612903225806,24.39483870967742,2,0,145.0,3,0.6254166666666698
Betul,madhya pradesh,2024.0,11.0,0.0,0.0,19.535,2,0,145.0,3,-2.473752873563221
Betul,madhya pradesh,2024.0,12.0,24.73,0.797741935483871,18.811612903225804,2,0,145.0,3,-2.616330459770112
Betul,madhya pradesh,2025.0,1.0,0.5,0.0161290322580645,19.486451612903227,2,0,145.0,3,0.264158602150534
Betul,madhya pradesh,2025.0,2.0,0.0,0.0,24.588214285714287,2,0,145.0,3,2.269373449131514
Betul,madhya pradesh,2025.0,3.0,0.01,0.0003225806451612,28.641935483870967,2,0,145.0,3,1.4898200992555817
Betul,madhya pradesh,2025.0,4.0,11.48,0.3826666666666666,33.129333333333335,2,0,145.0,3,1.7782354562999778
Betul,madhya pradesh,2025.0,5.0,103.17,3.3280645161290323,31.75709677419355,2,0,145.0,3,1.125775005775001
Betul,madhya pradesh,2025.0,6.0,133.09,4.436333333333334,29.084,2,0,145.0,3,-2.67541023166023
Betul,madhya pradesh,2025.0,7.0,302.89,9.770645161290322,25.66290322580645,2,0,145.0,3,-1.6052131336405535
Betul,madhya pradesh,2025.0,8.0,235.31,7.590645161290323,25.826451612903227,2,0,145.0,3,-1.3199999999999967
Betul,madhya pradesh,2025.0,9.0,242.03,8.067666666666666,25.39633333333333,2,0,145.0,3,-1.7003225806451605
Betul,madhya pradesh,2025.0,10.0,84.99,2.741612903225806,23.54096774193548,2,0,145.0,3,-1.0989516129032246
Betul,madhya pradesh,2025.0,11.0,3.19,0.1063333333333333,18.632,2,0,145.0,3,3.0820285359801467
Betul,madhya pradesh,2025.0,12.0,0.0,0.0,17.057419354838707,2,0,145.0,3,-3.668743589743588
Bhind,madhya pradesh,2023.0,5.0,56.36,1.8180645161290323,33.171290322580646,2,0,61.0,1,-0.0566834677419372
Bhind,madhya pradesh,2023.0,6.0,110.26,3.675333333333333,33.92966666666667,2,0,61.0,1,0.5182043010752722
Bhind,madhya pradesh,2023.0,7.0,209.11,6.745483870967742,30.58516129032258,2,0,61.0,1,1.981634408602149
Bhind,madhya pradesh,2023.0,8.0,147.79999999999998,4.767741935483871,28.616451612903223,2,0,61.0,1,3.285806451612902
Bhind,madhya pradesh,2023.0,9.0,136.11,4.537,28.42366666666667,2,0,61.0,1,-1.497291434927698
Bhind,madhya pradesh,2023.0,10.0,1.72,0.0554838709677419,26.61709677419355,2,0,61.0,1,-0.0908994252873558
Bhind,madhya pradesh,2023.0,11.0,6.6000000000000005,0.22,21.72433333333333,2,0,61.0,1,0.0373649425287361
Bhind,madhya pradesh,2023.0,12.0,16.26,0.5245161290322581,17.171290322580642,2,0,61.0,1,0.7757210789766411
Bhind,madhya pradesh,2024.0,1.0,13.21,0.4261290322580645,14.002258064516129,2,0,61.0,1,0.8921129032258044
Bhind,madhya pradesh,2024.0,2.0,9.19,0.3168965517241379,18.445172413793102,2,0,61.0,1,1.5814052419354852
Bhind,madhya pradesh,2024.0,3.0,25.17,0.8119354838709678,24.713548387096772,2,0,61.0,1,0.6522345183486227
Bhind,madhya pradesh,2024.0,4.0,5.95,0.1983333333333333,31.962666666666667,2,0,61.0,1,-0.4026369716196498
Bhind,madhya pradesh,2024.0,5.0,1.48,0.0477419354838709,37.03096774193549,2,0,61.0,1,-0.9319747019013852
Bhind,madhya pradesh,2024.0,6.0,109.7,3.6566666666666663,37.60933333333333,2,0,61.0,1,-2.189218678160921
Bhind,madhya pradesh,2024.0,7.0,311.37,10.044193548387096,30.38516129032258,2,0,61.0,1,-2.7502126344086038
Bhind,madhya pradesh,2024.0,8.0,306.17,9.876451612903226,28.397096774193543,2,0,61.0,1,1.21492741935484
Bhind,madhya pradesh,2024.0,9.0,303.12,10.104,27.73733333333333,2,0,61.0,1,0.3549435483870962
Bhind,madhya pradesh,2024.0,10.0,1.88,0.0606451612903225,25.635161290322586,2,0,61.0,1,0.0219919354838715
Bhind,madhya pradesh,2024.0,11.0,0.0,0.0,20.357000000000003,2,0,61.0,1,0.8792913978494621
Bhind,madhya pradesh,2024.0,12.0,9.49,0.3061290322580645,15.236129032258065,2,0,61.0,1,1.1232086021505374
Bhind,madhya pradesh,2025.0,1.0,3.95,0.1274193548387096,15.478387096774194,2,0,61.0,1,0.5643548387096775
Bhind,madhya pradesh,2025.0,2.0,3.4400000000000004,0.1228571428571428,19.891785714285717,2,0,61.0,1,1.1250460829493107
Bhind,madhya pradesh,2025.0,3.0,0.93,0.03,25.84741935483871,2,0,61.0,1,1.858421658986174
Bhind,madhya pradesh,2025.0,4.0,4.06,0.1353333333333333,32.28966666666667,2,0,61.0,1,0.0540188172043016
Bhind,madhya pradesh,2025.0,5.0,20.35,0.6564516129032258,35.101290322580645,2,0,61.0,1,1.3590166666666663
Bhind,madhya pradesh,2025.0,6.0,239.48,7.982666666666668,33.938,2,0,61.0,1,0.0589925925925918
Bhind,madhya pradesh,2025.0,7.0,499.56,16.114838709677418,28.91193548387097,2,0,61.0,1,-1.0288206627680312
Bhind,madhya pradesh,2025.0,8.0,190.17,6.134516129032257,28.03967741935484,2,0,61.0,1,-2.850626768534239
Bhind,madhya pradesh,2025.0,9.0,207.79,6.926333333333334,27.40833333333333,2,0,61.0,1,-0.0883118279569892
Bhind,madhya pradesh,2025.0,10.0,77.65,2.5048387096774194,23.734516129032254,2,0,61.0,1,-0.1199946236559128
Bhind,madhya pradesh,2025.0,11.0,1.39,0.0463333333333333,17.580333333333332,2,0,61.0,1,-0.0358764455264779
Bhind,madhya pradesh,2025.0,12.0,0.0,0.0,14.834193548387097,2,0,61.0,1,0.0810377358490583
Bhopal,madhya pradesh,2023.0,5.0,40.09,1.2932258064516131,31.81677419354839,2,1,83.42,3,5.853184684684685
Bhopal,madhya pradesh,2023.0,6.0,175.91,5.863666666666666,31.748,2,1,83.42,3,-12.353184684684685
Bhopal,madhya pradesh,2023.0,7.0,326.79,10.541612903225808,27.47774193548387,2,1,83.42,3,27.02075
Bhopal,madhya pradesh,2023.0,8.0,204.56,6.598709677419355,25.7241935483871,2,1,83.42,3,10.951862903225807
Bhopal,madhya pradesh,2023.0,9.0,246.68,8.222666666666667,26.01533333333333,2,1,83.42,3,1.4760722819593788
Bhopal,madhya pradesh,2023.0,10.0,1.45,0.0467741935483871,23.32741935483871,2,1,83.42,3,-0.8324928774928773
Bhopal,madhya pradesh,2023.0,11.0,17.65,0.5883333333333333,20.362,2,1,83.42,3,-3.5619780219780224
Bhopal,madhya pradesh,2023.0,12.0,6.699999999999999,0.2161290322580644,17.664516129032258,2,1,83.42,3,-1.0206309523809525
Bhopal,madhya pradesh,2024.0,1.0,13.03,0.4203225806451612,17.246129032258064,2,1,83.42,3,-4.418793010752688
Bhopal,madhya pradesh,2024.0,2.0,7.38,0.2544827586206896,21.105862068965514,2,1,83.42,3,-6.4733438940092185
Bhopal,madhya pradesh,2024.0,3.0,6.27,0.202258064516129,25.743548387096773,2,1,83.42,3,-14.696863095238092
Bhopal,madhya pradesh,2024.0,4.0,45.37,1.5123333333333333,30.014666666666667,2,1,83.42,3,-12.48742261904762
Bhopal,madhya pradesh,2024.0,5.0,9.72,0.3135483870967742,35.244516129032256,2,1,83.42,3,-1.056068121693123
Bhopal,madhya pradesh,2024.0,6.0,166.86,5.562,33.313,2,1,83.42,3,34.989832407407405
Bhopal,madhya pradesh,2024.0,7.0,520.41,16.787419354838708,27.716451612903228,2,1,83.42,3,10.367550806451614
Bhopal,madhya pradesh,2024.0,8.0,431.63,13.923548387096774,25.99322580645161,2,1,83.42,3,0.1843145161290322
Bhopal,madhya pradesh,2024.0,9.0,225.5,7.516666666666667,25.86733333333333,2,1,83.42,3,0.2116263440860214
Bhopal,madhya pradesh,2024.0,10.0,19.72,0.6361290322580645,24.336129032258064,2,1,83.42,3,-1.396077956989247
Bhopal,madhya pradesh,2024.0,11.0,0.0,0.0,19.307666666666663,2,1,83.42,3,-1.4921303763440863
Bhopal,madhya pradesh,2024.0,12.0,29.28,0.944516129032258,16.21,2,1,83.42,3,-10.06548252688172
Bhopal,madhya pradesh,2025.0,1.0,2.18,0.0703225806451613,16.933870967741935,2,1,83.42,3,-5.312161806451615
Bhopal,madhya pradesh,2025.0,2.0,0.0,0.0,22.13178571428572,2,1,83.42,3,-19.92196578571428
Bhopal,madhya pradesh,2025.0,3.0,0.02,0.0006451612903225,26.78774193548387,2,1,83.42,3,-6.993525633640552
Bhopal,madhya pradesh,2025.0,4.0,1.28,0.0426666666666666,32.195,2,1,83.42,3,-1.2745475806451625
Bhopal,madhya pradesh,2025.0,5.0,46.03,1.4848387096774194,33.08806451612903,2,1,83.42,3,-1.1134282258064587
Bhopal,madhya pradesh,2025.0,6.0,201.95,6.7316666666666665,30.221,2,1,83.42,3,0.1255666873449215
Bhopal,madhya pradesh,2025.0,7.0,621.0,20.032258064516128,26.091290322580647,2,1,83.42,3,16.139642990074435
Bhopal,madhya pradesh,2025.0,8.0,233.27,7.52483870967742,26.06290322580645,2,1,83.42,3,30.075620967741937
Bhopal,madhya pradesh,2025.0,9.0,232.72,7.757333333333333,25.76233333333333,2,1,83.42,3,-0.3065524193548392
Bhopal,madhya pradesh,2025.0,10.0,68.37,2.205483870967742,23.294838709677418,2,1,83.42,3,-2.1748185483870963
Bhopal,madhya pradesh,2025.0,11.0,0.12,0.004,18.16633333333333,2,1,83.42,3,-1.4511421658986183
Bhopal,madhya pradesh,2025.0,12.0,0.0,0.0,15.830645161290322,2,1,83.42,3,-5.845580952380953
Burhanpur,madhya pradesh,2023.0,5.0,4.27,0.1377419354838709,33.37064516129032,2,0,15.5,1,3.3500004999999984
Burhanpur,madhya pradesh,2023.0,8.0,84.91,2.739032258064516,26.27193548387097,2,0,15.5,1,-4.400000499999999
Chhatarpur,madhya pradesh,2023.0,11.0,17.23,0.5743333333333334,20.61433333333333,2,0,133.0,3,-1.3783166666666702
Chhatarpur,madhya pradesh,2023.0,12.0,4.2,0.1354838709677419,16.843225806451613,2,0,133.0,3,-1.1766962365591451
Chhatarpur,madhya pradesh,2024.0,1.0,6.98,0.2251612903225806,15.397419354838709,2,0,133.0,3,-1.0879032258064427
